"rok_rejestracji","marka","model","ilosc_zarejestrowanych_modeli","ilosc_nowych_modeli","procent_nowych_modeli","ilosc_zarejestrowanych_marka","ilosc_nowych_marka","procent_nowych_marka"
"2019-02-01","OPEL","ASTRA SPORTS TOURER","1","0","0","75","6","8"
"2019-02-01","OPEL","ASTRA GTC","1","0","0","75","6","8"
"2019-02-01","OPEL","ZAFIRA-A","2","0","0","75","6","8"
"2019-02-01","OPEL","MERIVA-A","4","0","0","75","6","8"
"2019-02-01","OPEL","INSIGNIA 2.0 CDTI","1","0","0","75","6","8"
"2019-02-01","OPEL","INSIGNIA GRAND SPORT","3","1","33","75","6","8"
"2019-02-01","OPEL","VIVARO-B","2","0","0","75","6","8"
"2019-02-01","OPEL","VECTRA","3","0","0","75","6","8"
"2019-02-01","OPEL","CROSSLAND X","1","0","0","75","6","8"
"2019-02-01","OPEL","VIVARO","2","0","0","75","6","8"
"2019-02-01","OPEL","ASTRA-G-CC","2","0","0","75","6","8"
"2019-02-01","OPEL","VECTRA-C","1","0","0","75","6","8"
"2019-02-01","OPEL","ZAFIRA","11","0","0","75","6","8"
"2019-03-01","OPEL","VECTRA","2","0","0","60","2","3"
"2019-03-01","OPEL","COMBO D","1","0","0","60","2","3"
"2019-03-01","OPEL","INSIGNIA","5","0","0","60","2","3"
"2019-03-01","OPEL","ASTRA SPORTS TOURER","1","0","0","60","2","3"
"2019-03-01","OPEL","ASTRA CABRIO","1","0","0","60","2","3"
"2019-03-01","OPEL","MERIVA-A","3","0","0","60","2","3"
"2019-03-01","OPEL","ASTRA","17","2","12","60","2","3"
"2019-03-01","OPEL","ANTARA","1","0","0","60","2","3"
"2019-03-01","OPEL","VIVARO","4","0","0","60","2","3"
"2019-03-01","OPEL","ZAFIRA","1","0","0","60","2","3"
"2019-03-01","OPEL","VECTRA 1.8","1","0","0","60","2","3"
"2019-03-01","OPEL","VECTRA SIGNUM","1","0","0","60","2","3"
"2019-03-01","OPEL","MERIVA-A 1.4 KAT","1","0","0","60","2","3"
"2019-03-01","OPEL","MOKKA","1","0","0","60","2","3"
"2019-03-01","OPEL","MOVANO","2","0","0","60","2","3"
"2019-03-01","OPEL","GRANDLAND X","1","0","0","60","2","3"
"2019-03-01","OPEL","MERIVA","4","0","0","60","2","3"
"2019-03-01","OPEL","ZAFIRA 1.6","1","0","0","60","2","3"
"2019-03-01","OPEL","VIVARO-B","1","0","0","60","2","3"
"2019-03-01","OPEL","CORSA-C","1","0","0","60","2","3"
"2019-03-01","OPEL","INSIGNIA SPORTS TOURER SW","1","0","0","60","2","3"
"2019-03-01","OPEL","ZAFIRA-B","1","0","0","60","2","3"
"2019-03-01","OPEL","CORSA","5","0","0","60","2","3"
"2019-03-01","OPEL","ZAFIRA-A","1","0","0","60","2","3"
"2019-03-01","OPEL","MOKKA X","2","0","0","60","2","3"
"2019-04-01","OPEL","INSIGNIA","4","0","0","65","1","2"
"2019-04-01","OPEL","ZAFIRA","6","0","0","65","1","2"
"2019-04-01","OPEL","CORSA","11","0","0","65","1","2"
"2019-04-01","OPEL","INSIGNIA SPORTS TOURER SW","1","0","0","65","1","2"
"2019-04-01","OPEL","CORSA-C","2","0","0","65","1","2"
"2019-04-01","OPEL","AGILA","1","0","0","65","1","2"
"2019-04-01","OPEL","CORSA-E","3","0","0","65","1","2"
"2019-04-01","OPEL","ASTRA KOMBI 1.9 CDTI","1","0","0","65","1","2"
"2019-04-01","OPEL","ASTRA","13","0","0","65","1","2"
"2019-04-01","OPEL","ASTRA GTC","2","0","0","65","1","2"
"2019-04-01","OPEL","MOVANO","3","0","0","65","1","2"
"2019-04-01","OPEL","CORSA-D","1","0","0","65","1","2"
"2019-04-01","OPEL","MERIVA 1.4 KAT","1","0","0","65","1","2"
"2019-04-01","OPEL","ZAFIRA-A","1","0","0","65","1","2"
"2019-04-01","OPEL","MERIVA-A","1","0","0","65","1","2"
"2019-04-01","OPEL","ZAFIRA TOURER","1","0","0","65","1","2"
"2019-04-01","OPEL","ASTRA STATION WAGON","1","0","0","65","1","2"
"2019-04-01","OPEL","INSIGNIA GRAND SPORT","2","0","0","65","1","2"
"2019-04-01","OPEL","INSIGNIA SPORTS","1","0","0","65","1","2"
"2019-04-01","OPEL","MERIVA","2","0","0","65","1","2"
"2019-04-01","OPEL","VECTRA-C","2","0","0","65","1","2"
"2019-04-01","OPEL","ASTRA SPORTS TOURER","1","0","0","65","1","2"
"2019-04-01","OPEL","COMBO LIFE","2","1","50","65","1","2"
"2019-04-01","OPEL","ASTRA-G","1","0","0","65","1","2"
"2019-04-01","OPEL","VIVARO","1","0","0","65","1","2"
"2019-05-02","OPEL","MERIVA 1.4 KAT","1","0","0","90","4","4"
"2019-05-02","OPEL","ZAFIRA 1.9 CDTI","1","0","0","90","4","4"
"2019-05-02","OPEL","ASTRA SPORTS TOURER","4","1","25","90","4","4"
"2019-05-02","OPEL","ASTRA STATION WAGON","4","0","0","90","4","4"
"2019-05-02","OPEL","INSIGNIA","6","0","0","90","4","4"
"2019-05-02","OPEL","CORSA","7","0","0","90","4","4"
"2019-05-02","OPEL","MOKKA","2","0","0","90","4","4"
"2019-05-02","OPEL","INSIGNIA SPORTS TOURER SW","1","0","0","90","4","4"
"2019-05-02","OPEL","INSIGNIA SPORTS TOURER","1","0","0","90","4","4"
"2019-05-02","OPEL","CORSA-C","1","0","0","90","4","4"
"2019-05-02","OPEL","VIVARO","2","0","0","90","4","4"
"2019-05-02","OPEL","MERIVA","8","0","0","90","4","4"
"2019-05-02","OPEL","CORSA C","1","0","0","90","4","4"
"2019-05-02","OPEL","COMBO","2","0","0","90","4","4"
"2019-05-02","OPEL","ASTRA","23","3","13","90","4","4"
"2019-05-02","OPEL","MOKKA 1.4 T 4X4","1","0","0","90","4","4"
"2019-05-02","OPEL","ANTARA 2.0 CDTI","1","0","0","90","4","4"
"2019-05-02","OPEL","VECTRA","4","0","0","90","4","4"
"2019-05-02","OPEL","ADAM","1","0","0","90","4","4"
"2019-05-02","OPEL","ZAFIRA-B","1","0","0","90","4","4"
"2019-05-02","OPEL","ZAFIRA","3","0","0","90","4","4"
"2019-05-02","OPEL","ASTRA 1.4 16V","1","0","0","90","4","4"
"2019-05-02","OPEL","MERIVA-A","4","0","0","90","4","4"
"2019-05-02","OPEL","SIGNUM","2","0","0","90","4","4"
"2019-05-02","OPEL","VECTRA STATION WAGON","1","0","0","90","4","4"
"2019-05-02","OPEL","GRANDLAND","1","0","0","90","4","4"
"2019-05-02","OPEL","VECTRA-C","1","0","0","90","4","4"
"2019-05-02","OPEL","TIGRA","1","0","0","90","4","4"
"2019-05-02","OPEL","MOVANO","1","0","0","90","4","4"
"2019-05-02","OPEL","GRANDLAND X","1","0","0","90","4","4"
"2019-05-02","OPEL","MERIVA-B","1","0","0","90","4","4"
"2019-05-02","OPEL","ASTRA GTC","1","0","0","90","4","4"
"2019-05-06","OPEL","INSIGNIA SPORTS TOURER SW","1","0","0","3","0","0"
"2019-05-06","OPEL","VIVARO-B","1","0","0","3","0","0"
"2019-05-06","OPEL","AGILA","1","0","0","3","0","0"
"2019-06-01","OPEL","ASTRA","1","0","0","2","0","0"
"2019-06-01","OPEL","CORSA","1","0","0","2","0","0"
"2019-06-03","OPEL","ZAFIRA TOURER","1","0","0","55","4","7"
"2019-06-03","OPEL","MERIVA","3","0","0","55","4","7"
"2019-06-03","OPEL","CORSA","8","0","0","55","4","7"
"2019-06-03","OPEL","MOKKA","2","0","0","55","4","7"
"2019-06-03","OPEL","ASTRA 1.4 KAT","1","0","0","55","4","7"
"2019-06-03","OPEL","VECTRA-C","1","0","0","55","4","7"
"2019-06-03","OPEL","MERIVA-A 1.6 KAT","1","0","0","55","4","7"
"2019-06-03","OPEL","ASTRA SPORTS TOURER","3","0","0","55","4","7"
"2019-06-03","OPEL","CROSSLAND X","2","1","50","55","4","7"
"2019-06-03","OPEL","VIVARO-B","1","1","100","55","4","7"
"2019-06-03","OPEL","INSIGNIA SPORTS TOURER","3","1","33","55","4","7"
"2019-06-03","OPEL","INSIGNIA","5","0","0","55","4","7"
"2019-06-03","OPEL","INSIGNIA GRAND SPORT","3","0","0","55","4","7"
"2019-06-03","OPEL","MERIVA-A","1","0","0","55","4","7"
"2019-06-03","OPEL","CORSA-E","1","0","0","55","4","7"
"2019-06-03","OPEL","CORSA-C","2","0","0","55","4","7"
"2019-06-03","OPEL","AGILA","1","0","0","55","4","7"
"2019-06-03","OPEL","VIVARO","2","0","0","55","4","7"
"2019-06-03","OPEL","VECTRA","3","0","0","55","4","7"
"2019-06-03","OPEL","INSIGNIA 2.0 CDTI","1","0","0","55","4","7"
"2019-06-03","OPEL","ASTRA","10","1","10","55","4","7"
"2019-07-01","OPEL","INSIGNIA GRAND SPORT","2","1","50","75","5","7"
"2019-07-01","OPEL","INSIGNIA","2","0","0","75","5","7"
"2019-07-01","OPEL","INSIGNIA SPORTS TOURER","1","0","0","75","5","7"
"2019-07-01","OPEL","ASTRA","19","0","0","75","5","7"
"2019-07-01","OPEL","CORSA-C","1","0","0","75","5","7"
"2019-07-01","OPEL","CORSA-E","1","1","100","75","5","7"
"2019-07-01","OPEL","ASTRA SPORTS TOURER","4","1","25","75","5","7"
"2019-07-01","OPEL","FRONTERA B","1","0","0","75","5","7"
"2019-07-01","OPEL","ZAFIRA-A","1","0","0","75","5","7"
"2019-07-01","OPEL","MERIVA-A","3","0","0","75","5","7"
"2019-07-01","OPEL","MOKKA X","1","1","100","75","5","7"
"2019-07-01","OPEL","ANTARA","1","0","0","75","5","7"
"2019-07-01","OPEL","VECTRA-C","1","0","0","75","5","7"
"2019-07-01","OPEL","ASTRA SPORT TOURER","1","0","0","75","5","7"
"2019-07-01","OPEL","OMEGA","1","0","0","75","5","7"
"2019-07-01","OPEL","ZAFIRA","9","0","0","75","5","7"
"2019-07-01","OPEL","MERIVA 1.7 CDTI","1","0","0","75","5","7"
"2019-07-01","OPEL","CROSSLAND X","1","0","0","75","5","7"
"2019-07-01","OPEL","AGILA","2","0","0","75","5","7"
"2019-07-01","OPEL","MOVANO","1","0","0","75","5","7"
"2019-07-01","OPEL","CORSA","6","0","0","75","5","7"
"2019-07-01","OPEL","GRANDLAND X","1","1","100","75","5","7"
"2019-07-01","OPEL","VECTRA C-CC","1","0","0","75","5","7"
"2019-07-01","OPEL","VIVARO-B","1","0","0","75","5","7"
"2019-07-01","OPEL","MERIVA","6","0","0","75","5","7"
"2019-07-01","OPEL","VIVARO","4","0","0","75","5","7"
"2019-07-01","OPEL","VECTRA","2","0","0","75","5","7"
"2019-08-01","OPEL","VECTRA","4","0","0","56","1","2"
"2019-08-01","OPEL","ASTRA TWIN TOP","1","0","0","56","1","2"
"2019-08-01","OPEL","CORSA-C","3","0","0","56","1","2"
"2019-08-01","OPEL","CORSA C","1","0","0","56","1","2"
"2019-08-01","OPEL","CORSA","7","0","0","56","1","2"
"2019-08-01","OPEL","INSIGNIA SPORTS TOURER SW","1","0","0","56","1","2"
"2019-08-01","OPEL","MOVANO","1","0","0","56","1","2"
"2019-08-01","OPEL","ASTRA","6","0","0","56","1","2"
"2019-08-01","OPEL","MOKKA","4","0","0","56","1","2"
"2019-08-01","OPEL","GRANDLAND X","1","0","0","56","1","2"
"2019-08-01","OPEL","ASTRA SPORTS TOURER","1","0","0","56","1","2"
"2019-08-01","OPEL","INSIGNIA 2.0 CDTI","1","0","0","56","1","2"
"2019-08-01","OPEL","ASTRA STATION WAGON","2","0","0","56","1","2"
"2019-08-01","OPEL","ZAFIRA","2","0","0","56","1","2"
"2019-08-01","OPEL","INSIGNIA","1","0","0","56","1","2"
"2019-08-01","OPEL","INSIGNIA SPORTS TOURER","1","0","0","56","1","2"
"2019-08-01","OPEL","VECTRA-C","1","0","0","56","1","2"
"2019-08-01","OPEL","COMBO-C","1","0","0","56","1","2"
"2019-08-01","OPEL","VIVARO","4","0","0","56","1","2"
"2019-08-01","OPEL","CROSSLAND X","2","1","50","56","1","2"
"2019-08-01","OPEL","AGILA","1","0","0","56","1","2"
"2019-08-01","OPEL","MERIVA","3","0","0","56","1","2"
"2019-08-01","OPEL","INSIGNIA GRAND SPORT","1","0","0","56","1","2"
"2019-08-01","OPEL","MOVANO 2.3 CDTI","1","0","0","56","1","2"
"2019-08-01","OPEL","MERIVA 1.6","2","0","0","56","1","2"
"2019-08-01","OPEL","MERIVA-A","3","0","0","56","1","2"
"2019-09-02","OPEL","CORSA","6","0","0","70","2","3"
"2019-09-02","OPEL","ASTRA","15","0","0","70","2","3"
"2019-09-02","OPEL","CORSA-E","2","0","0","70","2","3"
"2019-09-02","OPEL","INSIGNIA TOURER","1","0","0","70","2","3"
"2019-09-02","OPEL","VECTRA-C","1","0","0","70","2","3"
"2019-09-02","OPEL","INSIGNIA LIMOUSINE HB","1","0","0","70","2","3"
